job_id,company_id,company,location,country,required_skill,experience_level
3757482781,982614,Berkeley Research Group,Boston,US,Consulting,7
3757482757,1040738,Fortune Personnel Consultants of Troy FPCTroy,Greater Chicago Area,US,"Human Resources, Strategy/Planning, Other",4
3757482756,88236,Amerit Consulting,Irving,US,Customer Service,4
3757482688,27135429,New York State Department of Financial Services,Albany,US,"Management, Administrative, Customer Service",4
3757482679,37564,Johnson Service Group Inc.,Houston,US,Administrative,2
3757482675,758440,Registry of Physician Specialists A Medical Corp.,Santa Ana,US,Health Care Provider,2
3757482640,103486,Integrated Talent Strategies ITS,Columbus,US,"Management, Manufacturing",2
3757482635,15259054,Activ8 Recruitment Solutions,Dayton,US,"Engineering, Manufacturing, Production",3
3757482620,321795,JRM Construction Management,New York,US,Administrative,2
3757482531,12957244,Leeds Professional Resources,Fort Lauderdale,US,"Accounting/Auditing, Finance, Administrative",3
3757482485,9575,Amica Insurance,Petaluma,US,Other,2
3757482483,9575,Amica Insurance,Westborough,US,Other,2
3757482437,708782,Luna Data Solutions Inc.,Austin,US,Information Technology,4
3757482412,15034,Kimpton Hotels Restaurants,Los Angeles,US,"Administrative, Customer Service",2
3757482391,11056,Insight Global,Greater St. Louis,US,Information Technology,3
3757482341,463082,Lancer Hospitality Group,Philadelphia,US,Other,2
3757482338,3184,Vanguard,Malvern,US,"Finance, Sales",4
3757482336,3184,Vanguard,Malvern,US,"Finance, Sales",4
3757482321,3123,Linde,Tacoma,GB,"Sales, Business Development",4
3757482306,4222,TTEC,Englewood,US,Information Technology,7
3757482257,1841,Medtronic,Fridley,US,Finance,4
3757482250,2664556,Host Healthcare Inc.,Santa Rosa,US,Health Care Provider,2
3757482239,71001459,iAppsData Inc.,Brooklyn,US,"Engineering, Information Technology",7
3757482232,281801,Comcentia,Seattle,US,"Project Management, Information Technology",4
3757482218,2664556,Host Healthcare Inc.,Arlington,US,Health Care Provider,2
3757482199,22456,Beacon Hill Staffing Group,Washington,US,Legal,2
3757482184,2664556,Host Healthcare Inc.,Jacksonville,US,Health Care Provider,4
3757482180,2664556,Host Healthcare Inc.,Lawrence,US,Health Care Provider,2
3757482149,201351,HTC Global Services,Michigan,US,"Engineering, Information Technology",4
3757482145,2664556,Host Healthcare Inc.,Waterville,US,Health Care Provider,2
3757482136,2664556,Host Healthcare Inc.,Leesburg,US,Health Care Provider,4
3757481987,2155110,CEG,Greater New Orleans Region,US,"Business Development, Purchasing, Project Management",7
3757481956,3313008,Inside Talent,Overland Park,US,"Engineering, Design, Strategy/Planning",4
3757481931,11056,Insight Global,Houston,US,Engineering,4
3757481877,1981395,MyEyeDr.,Fredericksburg,US,Health Care Provider,2
3757481865,1981395,MyEyeDr.,Raleigh,US,"Management, Manufacturing",4
3757481863,56610439,ProVac LLC,Portland,US,"Management, Manufacturing",7
3757481853,14822,Scripps Health,La Jolla,US,"Engineering, Information Technology",2
3757481838,746578,Citadel EHS,Irvine,US,"Accounting/Auditing, Finance",7
3757481823,103486,Integrated Talent Strategies ITS,Mount Prospect,US,"Engineering, Information Technology",2
3757481801,88289095,Magnit,Tarrytown,US,"Science, Research",4
3757481783,10126494,FullFunnel,Boston,US,Sales,4
3757481753,48467,Capstone IT,Canton,US,Information Technology,4
3757481732,69424534,Venture Personnel,Maitland,US,"Legal, Administrative",4
3757481730,471174,Lincare,Madison,US,Other,4
3757481689,98795204,Docta.ai,San Jose,0,"Engineering, Information Technology",7
3757481688,468160,Publicis Groupe,Miami,FR,Advertising,3
3757481683,931863,The Ford Agency,Arlington,US,"Management, Strategy/Planning",3
3757481679,5112,Navistar Inc,Elmendorf,US,"Purchasing, Supply Chain",7
3757481638,79383535,Akkodis,Cambridge,0,Information Technology,4
3757481597,127686,Sun Nuclear,Melbourne,US,"Engineering, Science, Customer Service",3
3757481550,1943848,Healthcare Services Group Inc,Charleston,US,"Management, Manufacturing",7
3757481539,2474,UCLA Health,Los Angeles,US,"Administrative, Research, Management",5
3757481489,76201627,American Equipment Holdings,Grand Junction,US,Information Technology,7
3757481484,60059619,Cura Hospitality,Minnetonka,US,"Management, Manufacturing",2
3757481425,69033319,Blue Harlan,Atlanta,US,"Sales, Design, Art/Creative",4
3757481418,127686,Sun Nuclear,Melbourne,US,"Engineering, Management, Product Management",4
3757481408,259898,MANNHUMMEL,Wichita Falls,DE,"Manufacturing, Management, Distribution",7
3757481328,11056,Insight Global,Massachusetts,US,"Management, Manufacturing, Science",4
3757481323,6407290,American Bank,Corpus Christi,US,Other,7
3757481294,87742940,Pleasant Prairie Animal Hospital,Kenosha,US,Health Care Provider,7
3757481279,932766,St. Josephs Health,Syracuse,US,Health Care Provider,4
3757481271,2664556,Host Healthcare Inc.,Davenport,US,Health Care Provider,2
3757481249,2664556,Host Healthcare Inc.,Lone Tree,US,Health Care Provider,4
3757481234,10126494,FullFunnel,Boston,US,"Business Development, Sales, Administrative",2
3757481229,2664556,Host Healthcare Inc.,Memphis,US,Health Care Provider,4
3757481208,2664556,Host Healthcare Inc.,Albuquerque,US,Health Care Provider,4
3757481207,2664556,Host Healthcare Inc.,Dallas,US,Health Care Provider,4
3757481190,2664556,Host Healthcare Inc.,Albany,US,Health Care Provider,2
3757481164,2664556,Host Healthcare Inc.,Olney,US,Health Care Provider,4
3757481148,586645,Trident Consulting,Juno Beach,US,"Engineering, Information Technology",4
3757481079,60059619,Cura Hospitality,Pittsburgh,US,"Management, Manufacturing",4
3757480950,11056,Insight Global,Boulder,US,Information Technology,4
3757480927,276385,New York State Department of Health,Albany,US,General Business,2
3757480914,37564,Johnson Service Group Inc.,La Porte,US,Engineering,2
3757480909,4100,Starcom,Miami,US,Advertising,3
3757480894,79406124,Omni Fiber,Mason,US,"Accounting/Auditing, Finance",7
3757480887,15602,Abiomed,Danvers,US,Other,4
3757480848,61854,Advocates,Lawrence,US,Health Care Provider,4
3757480782,468160,Publicis Groupe,Miami,FR,Advertising,3
3757480754,10976,Alzheimers Association,Santa Rosa,US,Other,3
3757480744,2254994,Coda SearchStaffing,Miami-Dade County,US,Accounting/Auditing,4
3757480743,71017612,ArchWell Health,Surprise,US,Health Care Provider,2
3757480741,6515,Select Medical,Chester,US,Other,7
3757480735,3411,GeorgiaPacific LLC,Albany,US,Quality Assurance,2
3757480716,3411,GeorgiaPacific LLC,Pennington,US,"Engineering, Information Technology",2
3757480714,2855513,Charger Logistics Inc.,Chicago,CA,Sales,4
3757480694,77036148,Gen See,Seattle,0,Other,7
3757480690,2804578,Harbor Picture Company,Santa Monica,US,Production,2
3757480686,19866,Helzberg Diamonds,Tigard,US,"Sales, Business Development",2
3757480674,2445,Northwestern Mutual,Castle Rock,US,"Finance, Sales",7
3757480673,523382,INVISTA,Victoria,US,"Engineering, Information Technology",2
3757480653,96879546,OPM Biosciences,San Francisco Bay Area,CN,Administrative,7
3757480650,18169795,Axiom Engineering,Boise,US,Quality Assurance,7
3757480644,523382,INVISTA,Victoria,US,"Management, Manufacturing",2
3757480633,41549,United Site Services,Newnan,US,"Management, Manufacturing",2
3757480632,41549,United Site Services,Westborough,US,"Purchasing, Supply Chain",5
3757480612,17882634,Boosted CRM,Orange County,US,"Engineering, Information Technology",7
3757480603,66354410,Video Valet,Beverly Hills,US,Administrative,7
3757480572,827183,Russell Tobin,Clewiston,US,"Consulting, Design, Engineering",2
3757480523,121018,Safco Products,New Hope,US,"Accounting/Auditing, Finance",3
3757480507,43325,Solugenix,Los Angeles,US,"Accounting/Auditing, Finance",4
3757480503,2664556,Host Healthcare Inc.,Martinez,US,Health Care Provider,2
3757480494,18043,Addison Group,Chicago,US,"Administrative, Legal",4
3757480490,2664556,Host Healthcare Inc.,Rocky Mount,US,Health Care Provider,4
3757480481,777243,Ascendo Resources,Miami,US,"Accounting/Auditing, Finance",4
3757480459,2664556,Host Healthcare Inc.,Garden Grove,US,Health Care Provider,4
3757480458,2664556,Host Healthcare Inc.,Woodward,US,Health Care Provider,4
3757480447,2664556,Host Healthcare Inc.,Springfield,US,Health Care Provider,2
3757480446,2664556,Host Healthcare Inc.,Delmar,US,Health Care Provider,2
3757480439,2664556,Host Healthcare Inc.,Omaha,US,Health Care Provider,4
3757480438,2664556,Host Healthcare Inc.,Margate,US,Health Care Provider,4
3757480435,2664556,Host Healthcare Inc.,Waterville,US,Health Care Provider,2
3757480426,3588039,Theery,San Jose,US,"Business Development, Sales",4
3757480424,2664556,Host Healthcare Inc.,Bentonville,US,Health Care Provider,4
3757480402,2664556,Host Healthcare Inc.,Sioux Falls,US,Health Care Provider,4
3757480392,2664556,Host Healthcare Inc.,Olney,US,Health Care Provider,4
3757480312,1833,CNBC,Englewood Cliffs,US,Production,4
3757480291,684685,MacArthur Co.,Pittsburgh,US,Sales,7
3757480262,316322,Vitality Group,San Francisco Bay Area,US,Management,4
3757480207,1681,Robert Half,Jefferson County,US,"Accounting/Auditing, Finance",4
3757480170,19022,DocuSign,Seattle,US,"Sales, Business Development",4
3757480049,65787040,TRIO Community Meals,Marksville,US,Administrative,2
3757479969,71350,SPECTRAFORCE,St Paul,US,Information Technology,4
3757479940,2685223,Poshmark,Newark,US,"Engineering, Information Technology",2
3757479921,230282,Guardian Industries,Kingsburg,US,"Management, Manufacturing",2
3757479912,10599076,Soni,New York,US,Administrative,4
3757479910,5352294,Raas Infotek,Racine,US,"Engineering, Information Technology",3
3757479908,869128,Crystal Equation Corporation,Redmond,US,Information Technology,4
3757479902,51637195,Fortitude Re,Jersey City,BM,"Finance, Sales",1
3757479825,11333215,PhyNet Dermatology LLC,Mason,US,"Management, Manufacturing",2
3757479773,298797,GenScript,Piscataway,US,"Research, Analyst, Information Technology",4
3757479760,294374,Page One Web Solutions LLC,Portland,US,"Marketing, Sales",7
3757479759,3184,Vanguard,Charlotte,US,"Business Development, Sales",4
3757479703,164621,Koch Industries,Dodge City,US,"Engineering, Information Technology",1
3757479702,18330865,Noatum Logistics,Greater Houston,ES,"Management, Supply Chain",4
3757479691,2664556,Host Healthcare Inc.,Columbus,US,Health Care Provider,4
3757479687,2664556,Host Healthcare Inc.,Keene,US,Health Care Provider,2
3757479680,2664556,Host Healthcare Inc.,Charleston,US,Health Care Provider,2
3757479664,890145,VDart,Atlanta,US,Other,7
3757479653,23375,Kettering Health,Dayton,US,Administrative,2
3757479651,23375,Kettering Health,Huber Heights,US,"Engineering, Information Technology",2
3757479632,2664556,Host Healthcare Inc.,Morristown,US,Health Care Provider,4
3757479596,2664556,Host Healthcare Inc.,Waterville,US,Health Care Provider,2
3757479595,2664556,Host Healthcare Inc.,Waterville,US,Health Care Provider,2
3757479565,20894,Huntington Health,Pasadena,US,Health Care Provider,2
3757479559,5674,Cooper University Health Care,Camden,US,Other,7
3757479537,2664556,Host Healthcare Inc.,Peoria,US,Health Care Provider,4
3757479528,5050817,Wheels Up,Atlanta,US,"Engineering, Information Technology",4
3757479497,1828,NBCUniversal,Orlando,US,Other,4
3757479468,18506580,Vivian Health,Temple,US,Health Care Provider,4
3757479274,165158,Netflix,Los Gatos,US,Information Technology,7
3757479261,11056,Insight Global,Tuscaloosa,US,"Administrative, Health Care Provider, Other",3
3757479220,5050817,Wheels Up,Atlanta,US,"Management, Manufacturing",2
3757479203,14070878,Rinvio Ignite Recruitment,New York,US,"Accounting/Auditing, Finance",7
3757479169,616206,Morrison Healthcare,Lake Charles,US,Health Care Provider,3
3757479145,394497,Neogen Corporation,Mount Sterling,US,"Management, Manufacturing",2
3757479003,76452487,Aladdin Campus Dining,Williston,US,"Management, Manufacturing",2
3757478923,127686,Sun Nuclear,Melbourne,US,"Engineering, Information Technology",5
3757478872,36092044,Equitable,Secaucus,US,"Finance, Sales",2
3757478865,27294153,SUNRISE BIZTECH SYSTEMS PRIVATE LIMITED,Jacksonville,IN,"Management, Manufacturing",7
3757478855,15034,Kimpton Hotels Restaurants,Portland,US,Customer Service,4
3757478849,3963605,Fluent Solar,American Fork,US,Legal,7
3757478845,71620103,Hard Rock Casino Cincinnati,Cincinnati,US,Other,4
3757478767,616206,Morrison Healthcare,San Antonio,US,Health Care Provider,3
3757478723,7849,McCain Foods,Plover,CA,Manufacturing,2
3757478708,29148,United Way of Central Indiana,Indianapolis,US,"Finance, Sales",7
3757478697,2664556,Host Healthcare Inc.,Columbus,US,Health Care Provider,4
3757478695,2263834,CONMED Corporation,San Francisco,US,"Sales, Business Development",4
3757478694,2664556,Host Healthcare Inc.,Houston,US,Health Care Provider,2
3757478692,2664556,Host Healthcare Inc.,Charleston,US,Health Care Provider,2
3757478691,1221311,Interplan Architecture and Interiors,Tysons Corner,US,"Design, Art/Creative, Information Technology",7
3757478690,2664556,Host Healthcare Inc.,Paramus,US,Health Care Provider,2
3757478683,2664556,Host Healthcare Inc.,Tucson,US,Health Care Provider,2
3757478682,2664556,Host Healthcare Inc.,Charleston,US,Health Care Provider,4
3757478680,2664556,Host Healthcare Inc.,Mason,US,Health Care Provider,2
3757478671,2664556,Host Healthcare Inc.,Frankfort,US,Health Care Provider,2
3757478659,84933832,The Griffin Agency,Texas,US,"Sales, Business Development",7
3757478653,2664556,Host Healthcare Inc.,Newport,US,Health Care Provider,2
3757478650,2664556,Host Healthcare Inc.,Renton,US,Health Care Provider,2
3757478617,86701652,hana partners,New York,US,"Business Development, Sales",7
3757478590,2664556,Host Healthcare Inc.,Leesburg,US,Health Care Provider,4
3757478584,5674,Cooper University Health Care,Moorestown,US,Health Care Provider,2
3757478555,20894,Huntington Health,Pasadena,US,Health Care Provider,2
3757478546,5674,Cooper University Health Care,Camden,US,"Other, Information Technology, Management",2
3757478544,2254994,Coda SearchStaffing,Westchester County,US,"Project Management, Customer Service",3
3757478516,11056,Insight Global,Rocky Hill,US,"Project Management, Strategy/Planning, Information Technology",4
3757478501,6725,MSNBC,New York,US,Production,4
3757478498,79809662,NBC Sports Next,Orlando,US,Information Technology,4
3757478402,165158,Netflix,Los Angeles,US,"Management, Manufacturing",7
3757478372,35529767,Aim4Hire,Austin,US,"Product Management, Administrative, Engineering",6
3757478251,60059619,Cura Hospitality,Wernersville,US,Administrative,2
3757478233,64274685,Apt,Birmingham,US,"Information Technology, Customer Service",3
3757478184,22456,Beacon Hill Staffing Group,New York,US,Finance,2
3757478182,2855513,Charger Logistics Inc.,Chicago,CA,Sales,4
3757478181,1052,ATT,Jacksonville,US,"Sales, Business Development",3
3757478022,52136858,Revel IT,Tucson,US,"Research, Analyst, Information Technology",4
3757477989,32758,PhillipsMedisize,New Richmond,US,Quality Assurance,4
3757477912,468160,Publicis Groupe,Miami,FR,Advertising,5
3757477832,2890763,HOMELAND LLC,Miami,US,"Administrative, Human Resources, Product Management",7
3757477819,18744530,iTrustCapital,Irvine,US,Customer Service,2
3757477779,23858,Southwire Company,Carrollton,US,Sales,2
3757477709,2664556,Host Healthcare Inc.,Portsmouth,US,Health Care Provider,2
3757477707,2664556,Host Healthcare Inc.,Anchorage,US,Health Care Provider,2
3757477696,2664556,Host Healthcare Inc.,Grass Valley,US,Health Care Provider,2
3757477693,2664556,Host Healthcare Inc.,Nogales,US,Health Care Provider,2
3757477692,2664556,Host Healthcare Inc.,Reno,US,Health Care Provider,2
3757477691,2664556,Host Healthcare Inc.,Waterville,US,Health Care Provider,2
3757477690,2664556,Host Healthcare Inc.,Kingston,US,Health Care Provider,4
3757477682,8321687,TMC Taylor Construction Inc,Wilmington,US,"Management, Manufacturing",7
3757477577,2664556,Host Healthcare Inc.,Fort Wayne,US,Health Care Provider,4
3757477538,1828,NBCUniversal,Universal City,US,Other,3
3757477537,11056,Insight Global,New Albany,US,"Information Technology, Engineering",3
3757477531,1828,NBCUniversal,Universal City,US,General Business,4
